	Unnamed: 0	Code	ROE	PM	ROE_Rank	PM_Rank	Total_Rank
53	0	326030	22.69	0.008973472356961	113.0	1545.0	1658.0
1148	0	251120	10.01	0.0386188657793596	612.0	1049.0	1661.0
969	0	106190	7.81	0.053836836752159	839.0	825.0	1664.0
450	0	200130	7.61	0.055069123627807	854.0	811.0	1665.0
1511	0	10960	6.77	0.0608254887762491	945.0	720.0	1665.0
838	0	15860	6.21	0.0651713004315255	1010.0	656.0	1666.0
185	0	4170	6.54	0.0631977460169787	973.0	694.0	1667.0
437	0	95660	7.42	0.0553817425318414	870.0	802.0	1672.0
306	0	166090	8.81	0.0453514142107047	726.0	952.0	1678.0
641	0	23410	7.0	0.0581993306387411	915.0	765.0	1680.0
420	0	31430	6.53	0.0621895407687609	974.0	706.0	1680.0
1021	0	147830	9.73	0.038487972508591	631.0	1051.0	1682.0
687	0	417010	14.35	0.0205143463282093	335.0	1348.0	1683.0
533	0	38500	4.85	0.0760742920519196	1156.0	528.0	1684.0
346	0	344820	5.58	0.0687162679977851	1070.0	615.0	1685.0
1114	0	205100	10.52	0.0346959435853587	570.0	1115.0	1685.0
1299	0	270870	4.68	0.0778885526081538	1176.0	512.0	1688.0
819	0	1460	4.51	0.0789672122391713	1194.0	498.0	1692.0
1081	0	73490	7.3	0.0546844969981927	883.0	814.0	1697.0
1348	0	382480	9.83	0.0374308247166881	626.0	1074.0	1700.0
2237	0	60380	5.46	0.0683909546123429	1082.0	621.0	1703.0
1802	0	72470	6.05	0.0638990287347632	1027.0	677.0	1704.0
1334	0	8700	6.91	0.0568992195273278	925.0	781.0	1706.0
871	0	23760	12.39	0.0247589046621976	440.0	1266.0	1706.0
783	0	47310	9.17	0.040763814588925	693.0	1013.0	1706.0
750	0	20	7.45	0.052649409291831	869.0	841.0	1710.0
717	0	82850	8.23	0.0473175688422399	790.0	921.0	1711.0
1760	0	290740	8.71	0.0433554338426059	732.0	979.0	1711.0
893	0	317400	4.71	0.0752291996206357	1175.0	537.0	1712.0
714	0	1780	7.19	0.054165339063642	894.0	821.0	1715.0
2462	0	208850	6.66	0.0582750582750582	955.0	762.0	1717.0
652	0	27360	6.61	0.0586949817448658	968.0	749.0	1717.0
10	0	28260	6.74	0.0578723589523065	948.0	769.0	1717.0
559	0	110990	7.23	0.0533949837116898	888.0	833.0	1721.0
48	0	30200	7.2	0.0534233719987062	892.0	831.0	1723.0
986	0	8110	11.5	0.0274556563134561	501.0	1224.0	1725.0
149	0	8770	11.72	0.0266091996809561	484.0	1241.0	1725.0
562	0	9290	6.96	0.0550915282930395	920.0	810.0	1730.0
1805	0	14190	4.86	0.0718344728504175	1154.0	576.0	1730.0
2134	0	200580	7.97	0.0483793362179146	820.0	911.0	1731.0
882	0	264850	11.13	0.0283023317976697	525.0	1206.0	1731.0
592	0	216080	21.74	0.0055762857553051	122.0	1612.0	1734.0
2341	0	154040	55.28	-0.000774566939624	10.0	1727.0	1737.0
392	0	131290	8.1	0.0464711025428018	806.0	932.0	1738.0
1869	0	90080	8.57	0.0415688915949817	747.0	1000.0	1747.0
211	0	232140	10.56	0.0303693334708193	567.0	1181.0	1748.0
943	0	131370	8.14	0.0454312651986272	800.0	949.0	1749.0
1949	0	5670	7.1	0.0521356783919597	905.0	845.0	1750.0
1477	0	331380	11.31	0.0266610610076855	512.0	1238.0	1750.0
1984	0	388610	15.26	0.0141770698300435	294.0	1458.0	1752.0
1787	0	101240	4.83	0.0702062603764853	1158.0	596.0	1754.0
2012	0	47770	6.02	0.0603168473107712	1031.0	724.0	1755.0
1352	0	72020	6.15	0.0598330384704213	1020.0	735.0	1755.0
1568	0	6880	8.86	0.0394821632277232	721.0	1035.0	1756.0
187	0	3690	9.51	0.0356482121122921	655.0	1101.0	1756.0
1781	0	89790	9.6	0.0347238298069355	642.0	1114.0	1756.0
1777	0	39830	5.41	0.0645597589338601	1091.0	667.0	1758.0
1682	0	66130	6.04	0.0599155476090843	1030.0	731.0	1761.0
1883	0	53620	4.15	0.0754568038819623	1227.0	535.0	1762.0
740	0	12030	5.96	0.0602068755106275	1037.0	725.0	1762.0
75	0	36460	8.18	0.0445171747076872	796.0	967.0	1763.0
332	0	71970	8.99	0.0384132008933037	710.0	1053.0	1763.0
35	0	34020	6.39	0.0570380545395917	987.0	778.0	1765.0
2121	0	252500	7.25	0.0499788064871091	884.0	884.0	1768.0
405	0	17940	10.35	0.0300691476928453	584.0	1186.0	1770.0
1110	0	13580	7.07	0.0511890569180073	909.0	862.0	1771.0
1980	0	299170	7.37	0.0495078351099845	875.0	897.0	1772.0
1745	0	246250	14.22	0.0155164623458904	341.0	1432.0	1773.0
1971	0	376180	13.28	0.0184496954601018	391.0	1382.0	1773.0
832	0	36800	9.28	0.0359333077807589	681.0	1096.0	1777.0
1775	0	60850	8.54	0.0399885053730762	753.0	1024.0	1777.0
618	0	500	5.65	0.0609556138516262	1061.0	717.0	1778.0
1112	0	208370	11.02	0.0257587855216579	530.0	1249.0	1779.0
1554	0	24910	7.15	0.0500390966184543	897.0	883.0	1780.0
193	0	11210	5.4	0.063258945540914	1093.0	689.0	1782.0
1228	0	333620	3.96	0.0750885274485149	1243.0	539.0	1782.0
632	0	4360	6.78	0.0522114553024462	943.0	844.0	1787.0
495	0	29530	5.65	0.0602036931277365	1061.0	726.0	1787.0
656	0	5500	6.99	0.0506200336808419	917.0	872.0	1789.0
1498	0	109860	0.2	0.1348177785509263	1627.0	162.0	1789.0
369	0	399720	15.54	0.0106006317976551	278.0	1517.0	1795.0
1832	0	52900	3.9	0.0741382499331108	1247.0	548.0	1795.0
560	0	94360	11.87	0.0215763476132074	470.0	1326.0	1796.0
2248	0	278990	13.57	0.0162652339164284	373.0	1424.0	1797.0
1773	0	96350	8.27	0.0403083067214533	784.0	1019.0	1803.0
744	0	4090	7.91	0.0435549644985558	827.0	977.0	1804.0
304	0	98460	10.01	0.0284322109625743	612.0	1204.0	1816.0
404	0	71320	7.84	0.0428379510637962	835.0	985.0	1820.0
982	0	64820	12.11	0.0192513728952239	458.0	1364.0	1822.0
1266	0	267290	7.51	0.0450523092333195	864.0	958.0	1822.0
2285	0	257990	9.8	0.0285768406751319	627.0	1201.0	1828.0
1753	0	277070	6.63	0.0508547790928225	963.0	868.0	1831.0
672	0	5720	3.63	0.0722802476712449	1264.0	569.0	1833.0
558	0	119610	7.52	0.0442586601863604	862.0	972.0	1834.0
160	0	78600	13.37	0.0142995287350427	382.0	1454.0	1836.0
2080	0	23150	6.85	0.0491866480267488	934.0	902.0	1836.0
942	0	234690	6.87	0.0484246761080949	929.0	909.0	1838.0
637	0	1790	5.97	0.0552381500972911	1035.0	808.0	1843.0
793	0	52420	5.8	0.0561684774808853	1052.0	791.0	1843.0
2099	0	98660	6.72	0.0496015958486771	953.0	893.0	1846.0
359	0	70	9.11	0.0324359301420392	696.0	1150.0	1846.0
1536	0	200230	14.75	0.009675243205379	314.0	1533.0	1847.0
1634	0	64480	6.99	0.0465462515139999	917.0	930.0	1847.0
180	0	86900	9.16	0.0320175857784574	694.0	1156.0	1850.0
250	0	34230	5.07	0.060618301761067	1131.0	722.0	1853.0
1610	0	32540	5.49	0.0571220911255119	1078.0	776.0	1854.0
1641	0	49480	6.6	0.0496884272114606	969.0	889.0	1858.0
2015	0	138070	5.23	0.0593620919913562	1118.0	740.0	1858.0
395	0	60370	9.89	0.0268207282052919	623.0	1236.0	1859.0
1709	0	85310	41.19	-0.0122295910943939	22.0	1842.0	1864.0
173	0	18670	6.37	0.0504620516170679	990.0	874.0	1864.0
579	0	218410	11.18	0.0207161879659146	523.0	1342.0	1865.0
1181	0	108380	5.47	0.0564785734934758	1081.0	785.0	1866.0
287	0	640	6.64	0.048544954213668	959.0	908.0	1867.0
1642	0	7980	2.96	0.0774022756139391	1351.0	516.0	1867.0
467	0	256840	13.06	0.0139081877872388	408.0	1460.0	1868.0
583	0	114190	12.32	0.0161583071976617	443.0	1426.0	1869.0
1590	0	24800	14.47	0.0092939509390917	330.0	1540.0	1870.0
11	0	35420	6.62	0.0487623520217654	966.0	905.0	1871.0
2148	0	37400	3.77	0.068798880176464	1257.0	614.0	1871.0
1677	0	37330	8.29	0.0361691395075238	781.0	1092.0	1873.0
1749	0	44960	6.74	0.0469665046274816	948.0	926.0	1874.0
916	0	35810	4.61	0.0632457495672677	1183.0	691.0	1874.0
1807	0	314140	5.61	0.0552230273999927	1066.0	809.0	1875.0
76	0	180640	14.79	0.0081744066965962	313.0	1566.0	1879.0
1503	0	217190	9.0	0.0311126559889183	708.0	1171.0	1879.0
715	0	2150	7.7	0.0395147373731468	846.0	1034.0	1880.0
610	0	9680	6.26	0.0501583949313622	1002.0	879.0	1881.0
822	0	12320	4.37	0.0642783616900964	1211.0	672.0	1883.0
954	0	53300	5.33	0.0563880217664208	1098.0	786.0	1884.0
1381	0	2800	7.67	0.0392525349123494	848.0	1040.0	1888.0
1538	0	101330	5.11	0.0582238589339054	1127.0	764.0	1891.0
85	0	16360	11.35	0.0183844637349882	509.0	1383.0	1892.0
2124	0	417180	9.06	0.0295000106410752	701.0	1191.0	1892.0
844	0	390	5.33	0.0559811679351066	1098.0	794.0	1892.0
115	0	175330	12.57	0.0137542842214128	428.0	1465.0	1893.0
1042	0	217950	8.19	0.0356307095338583	793.0	1102.0	1895.0
1370	0	4840	4.13	0.0645102348731157	1229.0	668.0	1897.0
938	0	25950	8.4	0.0335964163822525	771.0	1127.0	1898.0
751	0	298830	7.32	0.0404999475525679	881.0	1017.0	1898.0
488	0	58650	3.89	0.0656896100497252	1249.0	650.0	1899.0
1457	0	226340	-2.39	0.1423190013888313	1760.0	142.0	1902.0
1744	0	265740	6.23	0.0495385663780541	1007.0	896.0	1903.0
1712	0	3010	6.64	0.0456852559973319	959.0	945.0	1904.0
1963	0	309930	8.38	0.0332030246374348	772.0	1135.0	1907.0
2093	0	10770	8.0	0.0359798898115874	814.0	1094.0	1908.0
454	0	253590	10.02	0.0227457272813798	610.0	1299.0	1909.0
1704	0	42110	4.02	0.0643616901153993	1239.0	671.0	1910.0
1492	0	20710	6.49	0.0464706534504128	978.0	933.0	1911.0
1607	0	136410	5.37	0.054530037416694	1097.0	817.0	1914.0
1399	0	13520	2.12	0.0818549739732323	1445.0	473.0	1918.0
1824	0	14570	-6.08	0.2706766917293233	1896.0	26.0	1922.0
255	0	210	4.05	0.0632559684288761	1237.0	690.0	1927.0
28	0	15760	7.98	0.0348304372680614	818.0	1112.0	1930.0
285	0	281820	7.22	0.038780085252147	889.0	1045.0	1934.0
588	0	243840	6.45	0.0452859767770371	981.0	954.0	1935.0
786	0	44450	4.12	0.0615035828202515	1230.0	711.0	1941.0
355	0	17960	6.22	0.0463787704491038	1008.0	935.0	1943.0
66	0	29780	7.86	0.0347506984482557	833.0	1113.0	1946.0
97	0	720	6.35	0.0451111129083826	991.0	956.0	1947.0
273	0	42000	10.12	0.0206269328824462	603.0	1345.0	1948.0
2295	0	456190	8.45	0.0293537478865301	764.0	1193.0	1957.0
100	0	272210	7.21	0.0377169816060255	891.0	1067.0	1958.0
1464	0	67830	2.9	0.0698710171495553	1359.0	601.0	1960.0
1347	0	23800	6.86	0.0398918461429137	932.0	1028.0	1960.0
2414	0	134060	6.39	0.0439936657919992	987.0	973.0	1960.0
1071	0	31440	6.45	0.0433302827342346	981.0	981.0	1962.0
929	0	267850	6.75	0.0405015065670299	946.0	1016.0	1962.0
1068	0	160980	7.02	0.0383838973603772	912.0	1054.0	1966.0
1105	0	72870	7.06	0.0380026772155277	910.0	1061.0	1971.0
2243	0	237750	5.19	0.0520132498938062	1123.0	851.0	1974.0
135	0	7070	5.27	0.0509437818482404	1108.0	866.0	1974.0
152	0	26960	9.23	0.0234020362977337	687.0	1288.0	1975.0
1426	0	2460	5.32	0.0502984523210732	1100.0	877.0	1977.0
257	0	120110	4.39	0.0577763670707656	1209.0	771.0	1980.0
2180	0	203450	7.99	0.0313898934744727	817.0	1166.0	1983.0
1969	0	240600	6.27	0.0432725594276482	999.0	984.0	1983.0
3	0	207940	10.15	0.0183214347434954	601.0	1384.0	1985.0
1472	0	6140	4.97	0.0522968197879858	1144.0	843.0	1987.0
162	0	294870	6.29	0.0419138702614825	995.0	995.0	1990.0
2304	0	101400	3.25	0.0638742545874489	1315.0	678.0	1993.0
651	0	15360	4.99	0.0519659059664558	1143.0	853.0	1996.0
1873	0	100590	4.22	0.057125769376274	1222.0	775.0	1997.0
855	0	146320	9.33	0.0214373845755636	670.0	1328.0	1998.0
1330	0	42510	11.66	0.0110863986756631	492.0	1508.0	2000.0
1160	0	388050	9.3	0.021315109577781	676.0	1329.0	2005.0
821	0	1750	7.4	0.0332480321437666	874.0	1132.0	2006.0
1419	0	55490	5.39	0.0481805984030321	1094.0	914.0	2008.0
325	0	370	7.76	0.0312702917208752	841.0	1169.0	2010.0
1510	0	92780	6.26	0.0409175977419885	1002.0	1010.0	2012.0
611	0	100790	7.66	0.031748871245518	850.0	1163.0	2013.0
840	0	78520	6.05	0.0427760452645604	1027.0	986.0	2013.0
1861	0	37230	4.68	0.053100711055568	1176.0	838.0	2014.0
820	0	36030	6.92	0.0361692271685943	924.0	1091.0	2015.0
1172	0	368770	7.59	0.0318797193370232	857.0	1158.0	2015.0
1881	0	419120	5.84	0.0443709717496361	1045.0	970.0	2015.0
1031	0	4310	7.15	0.0340236686390532	897.0	1120.0	2017.0
1588	0	13870	4.44	0.0545793216648749	1203.0	815.0	2018.0
345	0	6120	6.63	0.0380779101632478	963.0	1060.0	2023.0
1349	0	4830	6.66	0.0376928989534677	955.0	1068.0	2023.0
87	0	71050	11.1	0.0118642447665722	528.0	1497.0	2025.0
1274	0	163560	4.42	0.0538604581677222	1206.0	824.0	2030.0
841	0	1520	2.31	0.0688181695258166	1420.0	613.0	2033.0
1586	0	396300	9.48	0.0186949783418675	660.0	1375.0	2035.0
681	0	357550	10.5	0.0136877549344356	575.0	1467.0	2042.0
1413	0	41910	3.3	0.0598436072010151	1310.0	734.0	2044.0
1482	0	11320	5.55	0.043984585341943	1071.0	974.0	2045.0
74	0	5940	9.59	0.0173256283872477	644.0	1401.0	2045.0
834	0	9580	4.25	0.0537826268398439	1219.0	827.0	2046.0
2183	0	190650	6.41	0.03784975811609	985.0	1064.0	2049.0
1976	0	18680	9.51	0.0175010434997186	655.0	1398.0	2053.0
1394	0	391710	9.63	0.0165134599836204	640.0	1417.0	2057.0
696	0	144960	8.16	0.0252181716443369	799.0	1259.0	2058.0
461	0	93050	5.51	0.0432969658934562	1076.0	982.0	2058.0
45	0	34730	5.98	0.0399116742594942	1034.0	1026.0	2060.0
1847	0	118000	-14.18	8.500607459139795	2057.0	3.0	2060.0
2081	0	17000	8.45	0.022930995456704	764.0	1296.0	2060.0
2343	0	191600	5.29	0.0450856627592425	1105.0	957.0	2062.0
724	0	148150	-4.89	0.1228133188612663	1858.0	205.0	2063.0
596	0	136480	4.29	0.0518293482786594	1216.0	854.0	2070.0
850	0	107590	5.82	0.0401891983800661	1049.0	1021.0	2070.0
1876	0	94940	7.32	0.0296864285054711	881.0	1190.0	2071.0
904	0	199820	6.51	0.0359413698236259	977.0	1095.0	2072.0
140	0	237690	9.49	0.0168099286435595	658.0	1415.0	2073.0
18	0	329180	8.53	0.0218453001793337	755.0	1320.0	2075.0
201	0	1720	9.27	0.0177156187819243	683.0	1395.0	2078.0
137	0	39030	8.95	0.0191123003209088	712.0	1368.0	2080.0
1060	0	10580	1.03	0.0765765787551421	1558.0	523.0	2081.0
1158	0	267320	16.39	-0.0106158130411496	256.0	1827.0	2083.0
827	0	42370	-0.38	0.087932487390237	1663.0	420.0	2083.0
780	0	17890	2.16	0.0659583165124567	1438.0	646.0	2084.0
422	0	2240	4.36	0.0505454055752569	1212.0	873.0	2085.0
2315	0	35200	3.8	0.0531699547219857	1254.0	835.0	2089.0
236	0	253450	5.88	0.0385958804798037	1042.0	1050.0	2092.0
2399	0	48830	3.88	0.0523405884735005	1250.0	842.0	2092.0
1468	0	104540	5.81	0.0389594875653113	1051.0	1042.0	2093.0
515	0	4690	5.27	0.0426017716385283	1108.0	991.0	2099.0
2106	0	199730	7.72	0.0255428845383025	844.0	1255.0	2099.0
1298	0	67570	2.7	0.0608985066359766	1381.0	719.0	2100.0
2505	0	112190	6.53	0.0336060064589105	974.0	1126.0	2100.0
2161	0	356890	6.74	0.0319116293341515	948.0	1157.0	2105.0
1558	0	234100	2.98	0.0582792916287562	1347.0	761.0	2108.0
2083	0	24940	4.61	0.0468227424749163	1183.0	928.0	2111.0
215	0	375500	4.38	0.0493012806310725	1210.0	901.0	2111.0
627	0	1630	8.61	0.018950942697923	742.0	1371.0	2113.0
900	0	100250	10.42	0.0095590257550196	578.0	1537.0	2115.0
1894	0	37030	-0.21	0.0828195121370828	1655.0	461.0	2116.0
1212	0	260930	4.65	0.0462322764772937	1180.0	937.0	2117.0
1314	0	48910	3.43	0.0537015741961578	1291.0	830.0	2121.0
805	0	8490	2.46	0.0609945299072719	1408.0	715.0	2123.0
2507	0	116100	2.13	0.0634498441671827	1443.0	685.0	2128.0
1198	0	54050	4.08	0.0495889991318582	1235.0	894.0	2129.0
1175	0	39340	6.24	0.0338056534560886	1005.0	1124.0	2129.0
1459	0	4650	-2.99	0.098931425411431	1790.0	340.0	2130.0
1404	0	6660	5.25	0.0404439911388713	1114.0	1018.0	2132.0
1589	0	80000	5.05	0.0418221968335671	1136.0	997.0	2133.0
384	0	58610	7.17	0.0266451311883226	895.0	1239.0	2134.0
804	0	389260	5.39	0.038853337955407	1094.0	1044.0	2138.0
281	0	23590	9.35	0.0131709256128367	668.0	1471.0	2139.0
2005	0	49800	5.78	0.0364583333333333	1054.0	1089.0	2143.0
1809	0	123570	4.5	0.0453672775391023	1195.0	951.0	2146.0
2417	0	196700	2.96	0.0558493757801191	1351.0	797.0	2148.0
1812	0	2920	3.3	0.0527810256435293	1310.0	839.0	2149.0
1577	0	357250	6.21	0.0330464412654583	1010.0	1139.0	2149.0
353	0	12630	4.52	0.0449357566166262	1192.0	960.0	2152.0
1431	0	232680	8.24	0.0192902425323613	789.0	1363.0	2152.0
1442	0	53260	3.61	0.0497689967321488	1267.0	888.0	2155.0
279	0	100090	5.55	0.0367034108957054	1071.0	1086.0	2157.0
1695	0	94840	19.45	-0.0324180711295704	159.0	2001.0	2160.0
2225	0	119500	3.92	0.0476580061478827	1246.0	919.0	2165.0
1146	0	9270	2.63	0.0571046652080866	1389.0	777.0	2166.0
1125	0	90850	-0.59	0.0794606471796159	1678.0	493.0	2171.0
1053	0	12860	4.77	0.0409527829655122	1165.0	1008.0	2173.0
1901	0	23350	8.74	0.0146177192338122	730.0	1448.0	2178.0
364	0	3380	1.34	0.0648966510482898	1527.0	661.0	2188.0
811	0	45390	9.27	0.0109393933601954	683.0	1511.0	2194.0
50	0	10140	7.24	0.022080299821694	885.0	1313.0	2198.0
791	0	8060	2.11	0.0586171301352726	1448.0	752.0	2200.0
1859	0	11390	3.74	0.0460843651110633	1259.0	941.0	2200.0
1684	0	41460	4.74	0.039815052658618	1170.0	1030.0	2200.0
12	0	6400	6.32	0.0275817063074935	992.0	1220.0	2212.0
995	0	41440	3.54	0.0459362285713235	1273.0	942.0	2215.0
694	0	490	4.41	0.0409215313617923	1208.0	1009.0	2217.0
2257	0	45510	4.03	0.0433308290693347	1238.0	980.0	2218.0
466	0	49070	5.03	0.0368169245720266	1138.0	1080.0	2218.0
609	0	122900	4.31	0.0411570186735192	1214.0	1004.0	2218.0
2216	0	900300	-25.93	0.7198956122216706	2210.0	9.0	2219.0
1689	0	192250	5.84	0.0309277859645305	1045.0	1174.0	2219.0
292	0	67310	2.94	0.050980255406707	1354.0	865.0	2219.0
1300	0	66790	9.66	0.0072876391073662	638.0	1582.0	2220.0
1902	0	40610	6.06	0.0292668327676493	1026.0	1195.0	2221.0
2300	0	318160	-4.84	0.094613847316446	1854.0	370.0	2224.0
9	0	5490	3.67	0.0445675757672621	1262.0	966.0	2228.0
1267	0	140070	3.11	0.0493754574351273	1332.0	899.0	2231.0
2077	0	318010	5.23	0.0346351158079214	1118.0	1116.0	2234.0
971	0	860	2.73	0.0516387513215736	1379.0	856.0	2235.0
1789	0	33130	4.1	0.0412737569165201	1234.0	1002.0	2236.0
2409	0	86220	3.19	0.0475772214902649	1317.0	920.0	2237.0
1351	0	86960	1.29	0.0624026688717713	1533.0	705.0	2238.0
15	0	86790	9.25	0.0085388576712697	685.0	1556.0	2241.0
2162	0	89150	3.36	0.0462034421564406	1302.0	939.0	2241.0
1029	0	356860	5.92	0.028301441047019	1038.0	1207.0	2245.0
894	0	282690	2.54	0.0520851411217731	1399.0	847.0	2246.0
7	0	105560	8.7	0.0106388596585923	733.0	1515.0	2248.0
941	0	3060	-29.75	1.5370323759430429	2242.0	7.0	2249.0
32	0	316140	9.16	0.0083707642415077	694.0	1559.0	2253.0
1453	0	172670	5.91	0.0279630568072352	1039.0	1215.0	2254.0
356	0	161000	4.52	0.037981047120626	1192.0	1063.0	2255.0
1320	0	256940	7.13	0.0199460376038142	901.0	1355.0	2256.0
792	0	37560	4.16	0.0396159950809601	1225.0	1031.0	2256.0
8	0	55550	8.82	0.0097439198039411	725.0	1532.0	2257.0
1137	0	248170	4.5	0.0378042664815029	1195.0	1065.0	2260.0
2073	0	403360	10.51	0.0	572.0	1688.0	2260.0
120	0	52690	8.17	0.0138424896876763	797.0	1464.0	2261.0
1624	0	347740	6.64	0.0223544755576164	959.0	1307.0	2266.0
1412	0	187870	5.27	0.0318764557532554	1108.0	1159.0	2267.0
735	0	48870	1.45	0.058602073325727	1515.0	754.0	2269.0
1444	0	408900	8.66	0.0097751838060394	738.0	1531.0	2269.0
1982	0	31310	-1.55	0.0734437221278374	1718.0	556.0	2274.0
1939	0	24830	4.24	0.0383063403485876	1220.0	1055.0	2275.0
1850	0	97870	1.75	0.0558932850101564	1484.0	796.0	2280.0
1913	0	301300	82.83	-0.0922746092370895	3.0	2280.0	2283.0
781	0	39570	5.07	0.0321108950064867	1131.0	1154.0	2285.0
2046	0	290120	-8.75	0.1005914042416784	1961.0	324.0	2285.0
997	0	27710	4.8	0.0335867453268242	1162.0	1128.0	2290.0
1072	0	33530	0.99	0.059934894075699	1561.0	730.0	2291.0
1778	0	347770	4.81	0.0333946617734068	1161.0	1131.0	2292.0
1513	0	101170	5.73	0.0266894416568805	1058.0	1237.0	2295.0
2434	0	19570	-35.75	1.750798483094596	2290.0	6.0	2296.0
639	0	101730	8.0	0.0125514340426269	814.0	1482.0	2296.0
124	0	88350	8.74	0.0080892046107234	730.0	1567.0	2297.0
1857	0	129920	3.94	0.0381839255072734	1244.0	1057.0	2301.0
676	0	299900	25.3	-0.0741716965307493	83.0	2219.0	2302.0
52	0	100	8.01	0.0120105102469796	813.0	1493.0	2306.0
1964	0	200780	3.27	0.0418556273844627	1313.0	996.0	2309.0
56	0	352820	6.13	0.0233226059003585	1021.0	1290.0	2311.0
157	0	6360	5.87	0.0246576690468591	1043.0	1269.0	2312.0
39	0	24110	8.52	0.0083114949851122	756.0	1561.0	2317.0
229	0	195940	3.99	0.0370519990228167	1240.0	1078.0	2318.0
2203	0	115480	-14.59	0.1158081696755126	2068.0	250.0	2318.0
1380	0	4720	2.63	0.0464497107867458	1389.0	934.0	2323.0
1556	0	21820	-1.97	0.0711743772241993	1739.0	585.0	2324.0
2460	0	11080	6.28	0.021437667562169	997.0	1327.0	2324.0
967	0	42420	2.13	0.0500974481741898	1443.0	882.0	2325.0
1639	0	31820	2.55	0.0468771287036458	1398.0	927.0	2325.0
1570	0	49550	5.18	0.0285481950629051	1124.0	1202.0	2326.0
761	0	34810	-3.88	0.078202335617587	1818.0	508.0	2326.0
1502	0	223250	7.2	0.0153544910542815	892.0	1435.0	2327.0
1959	0	38060	4.18	0.0355159848437244	1224.0	1105.0	2329.0
1676	0	142760	29.3	-0.0913225569789093	53.0	2276.0	2329.0
2209	0	89140	7.86	0.0116826377311095	833.0	1499.0	2332.0
2033	0	131100	-25.5	0.1479512240541774	2208.0	124.0	2332.0
2239	0	9140	8.6	0.0067054127768287	744.0	1591.0	2335.0
341	0	181710	1.94	0.0503039307603282	1463.0	876.0	2339.0
1438	0	403490	4.44	0.032970700877583	1203.0	1140.0	2343.0
329	0	268280	4.95	0.0289203084832904	1146.0	1198.0	2344.0
253	0	353200	4.73	0.0310010279496863	1172.0	1173.0	2345.0
509	0	89010	-5.73	0.0822236627143496	1881.0	469.0	2350.0
2126	0	65060	-7.49	0.0878295542759073	1931.0	422.0	2353.0
1979	0	6980	6.22	0.0205946506659479	1008.0	1346.0	2354.0
1292	0	53050	6.17	0.0209317980176635	1015.0	1339.0	2354.0
2456	0	106520	-46.93	2.174773246208966	2351.0	5.0	2356.0
1103	0	104460	5.21	0.026823332162371	1122.0	1235.0	2357.0
959	0	210980	2.63	0.0444908688086036	1389.0	968.0	2357.0
1828	0	2630	16.45	-0.0509644296311611	254.0	2105.0	2359.0
2330	0	32280	4.61	0.0307359591629752	1183.0	1177.0	2360.0
470	0	6730	5.09	0.0270173026352486	1130.0	1231.0	2361.0
981	0	448900	5.22	0.0266314553409074	1121.0	1240.0	2361.0
1313	0	36630	13.95	-0.0354366712391403	351.0	2015.0	2366.0
595	0	7690	2.93	0.0409053023419697	1357.0	1011.0	2368.0
2235	0	16920	2.75	0.0423148161046331	1376.0	992.0	2368.0
199	0	65350	6.75	0.0162722741076032	946.0	1423.0	2369.0
1455	0	105330	2.02	0.0482227147533686	1456.0	913.0	2369.0
1685	0	198080	3.58	0.0354935574681302	1271.0	1106.0	2377.0
1424	0	348350	5.63	0.021960099962375	1063.0	1315.0	2378.0
1428	0	78000	4.76	0.028112222116541	1166.0	1212.0	2378.0
661	0	117580	4.72	0.0283727399165507	1174.0	1205.0	2379.0
1165	0	261200	9.03	0.0016127931916903	705.0	1675.0	2380.0
1735	0	2140	3.18	0.0379926010834112	1319.0	1062.0	2381.0
1035	0	6910	5.26	0.0244742395649815	1111.0	1272.0	2383.0
1565	0	95270	1.04	0.053782142948471	1555.0	828.0	2383.0
570	0	84690	2.85	0.040070670116362	1362.0	1022.0	2384.0
2224	0	3680	2.36	0.0444609358532986	1415.0	969.0	2384.0
67	0	251270	4.49	0.0297158576544818	1198.0	1189.0	2387.0
1651	0	8830	3.43	0.0357451766076503	1291.0	1099.0	2390.0
2439	0	31860	-52.99	0.3026098831925851	2372.0	20.0	2392.0
238	0	69960	2.24	0.0447252389436706	1430.0	965.0	2395.0
1166	0	11150	5.77	0.020721879525014	1056.0	1341.0	2397.0
1079	0	419050	8.69	0.0023974880353359	734.0	1663.0	2397.0
1470	0	32940	-1.18	0.062978248950247	1698.0	700.0	2398.0
770	0	86390	4.66	0.0274868920431796	1179.0	1223.0	2402.0
2042	0	60540	1.62	0.0491579915885446	1502.0	903.0	2405.0
842	0	305090	8.34	0.0043979562013405	776.0	1631.0	2407.0
1259	0	124500	1.06	0.0514057847249783	1549.0	858.0	2407.0
608	0	60150	0.5	0.0553807888594116	1609.0	803.0	2412.0
1052	0	10820	7.77	0.0077362773602732	840.0	1573.0	2413.0
104	0	5070	7.41	0.0090102447040194	872.0	1543.0	2415.0
1740	0	290090	4.5	0.0274887790803793	1195.0	1222.0	2417.0
110	0	138930	7.76	0.0072052387847067	841.0	1584.0	2425.0
2196	0	322780	6.32	0.0153757251542458	992.0	1434.0	2426.0
1962	0	37760	3.12	0.0359188385255052	1330.0	1097.0	2427.0
202	0	82640	6.97	0.0109555854209322	919.0	1509.0	2428.0
606	0	2320	1.7	0.0462392569344457	1495.0	936.0	2431.0
1182	0	44340	4.86	0.0242045121902674	1154.0	1278.0	2432.0
